A,B,C,D,E,score
0.26698577,0.270837,0.59603643,0.9033475,0.79558724,71.347855
0.26856256,0.23260283,0.9234152,0.5685965,0.46072704,68.54004
0.61769307,0.97517526,0.29210228,0.25141674,0.7144377,72.005424
0.9553989,0.19322002,0.9012279,0.49749088,0.75433207,67.93411
0.62602973,0.30056727,0.11855072,0.8869167,0.54306126,81.698715
0.9805251,0.22377157,0.99819326,0.6590476,0.002408743,67.46645
0.8318618,0.07223624,0.8267362,0.6748951,0.12191951,69.180214
0.32837957,0.36685818,0.40978414,0.2629059,0.44900227,71.86682
0.636677,0.0021887422,0.9825121,0.32251024,0.7011605,65.74624
0.91511613,0.6136997,0.78338474,0.29400617,0.3971815,70.81499
0.57627505,0.34265906,0.8718917,0.45750296,0.47809,70.48073
0.6297639,0.00843823,0.2185188,0.025803685,0.0074858665,66.4729
0.27135426,0.8515862,0.18042475,0.3726127,0.99934196,69.3198
0.59144753,0.88882124,0.49655163,0.3260445,0.8930965,70.16165
0.7868464,0.111503005,0.72623277,0.511273,0.52494586,71.19011
0.88857985,0.64118385,0.2050435,0.24662071,0.6212756,74.519104
0.6730806,0.5990101,0.9508954,0.9806178,0.05387628,70.10788
0.7863357,0.2784552,0.49996877,0.7158669,0.7015345,76.392426
0.96621567,0.44515133,0.82763904,0.38174075,0.79632324,68.98649
0.028157711,0.55858403,0.7213516,0.05728829,0.10955709,65.42284
0.9781837,0.8072899,0.4542575,0.5754948,0.41779,77.73094
0.43640822,0.39364088,0.94253176,0.20683557,0.03892827,66.387665
0.4211462,0.94890404,0.8472082,0.32728624,0.90064186,66.625946
0.25597125,0.5050157,0.3033108,0.06316018,0.73669446,68.5564
0.39585823,0.5433395,0.8274938,0.16304618,0.4656424,68.785904
0.07160312,0.8419276,0.38715708,0.9435239,0.8758595,69.56747
0.18684345,0.10013193,0.19233477,0.61130625,0.8141296,69.62335
0.19016641,0.61822975,0.04083264,0.2183091,0.06664801,69.858444
0.5942443,0.5338557,0.70855296,0.29002225,0.7594795,70.19913
0.80943656,0.9965973,0.74459696,0.97245115,0.39223945,72.517105
0.23687404,0.5788796,0.20144778,0.41026926,0.8095681,72.0699
0.38047534,0.32743073,0.4792964,0.64150965,0.9307416,71.62826
0.6276464,0.2982759,0.8256207,0.66072667,0.11632675,70.93312
0.9765443,0.15479577,0.71096486,0.32881498,0.6527263,68.69357
0.5782452,0.25945848,0.9905777,0.8936717,0.3310855,70.19884
0.012984574,0.8597906,0.38139653,0.7275651,0.9213512,68.47006
0.10178596,0.8890064,0.8677722,0.27746147,0.7189585,65.76218
0.10561246,0.36484158,0.8467601,0.09054506,0.060369313,65.08844
0.50695896,0.879711,0.39394104,0.50574464,0.46792996,77.50517
0.7679627,0.16814607,0.18415934,0.40906733,0.48449308,75.11008
0.2739249,0.6648766,0.79179347,0.9660185,0.16138422,71.02375
0.5264388,0.5221665,0.62448514,0.40304476,0.5970683,73.81192
0.6431325,0.6104389,0.10783285,0.22614312,0.3577214,75.42688
0.9569373,0.7322456,0.8544665,0.92639965,0.2935745,71.54755
0.6310518,0.12264812,0.34371644,0.9395681,0.49940372,76.307434
0.6078889,0.75258386,0.12962371,0.23261142,0.5432033,74.58087
0.19871366,0.46198624,0.20952642,0.80179435,0.1693871,75.28485
0.9418851,0.64779997,0.20631266,0.5023034,0.4352299,81.141464
0.13405836,0.36784714,0.4192176,0.3820303,0.4840604,70.823265
0.9655023,0.551101,0.21946496,0.9132084,0.07165611,78.92842
0.2231006,0.2363751,0.44671768,0.8693457,0.49568278,73.95607
0.30041188,0.8873619,0.9929289,0.68720734,0.65652573,67.865204
0.18628949,0.09286904,0.22341871,0.31943375,0.9387674,67.1364
0.6626939,0.9400846,0.46127522,0.8256237,0.22627705,78.516304
0.9332641,0.52444005,0.56948495,0.5660227,0.8104941,73.4057
0.27450585,0.6022176,0.30267662,0.9102936,0.621903,77.49529
0.6434451,0.9562805,0.9427211,0.37625313,0.9822523,66.63928
0.33369344,0.7703477,0.014677346,0.3151424,0.6325807,72.88727
0.52248096,0.5254339,0.78332245,0.65641165,0.86091727,71.238495
0.23101455,0.8111499,0.36845696,0.9202322,0.72125477,73.73248
0.05444914,0.76808286,0.60535765,0.92677647,0.20227951,70.20543
0.7236316,0.4474339,0.9973083,0.54609877,0.8245445,68.70647
0.08840209,0.34351456,0.49569,0.11412841,0.46487045,67.38211
0.8455758,0.67970276,0.25416976,0.25239122,0.39321,75.577934
0.35916948,0.8928005,0.47028017,0.096438825,0.030159473,68.575165
0.64817184,0.92627716,0.6656379,0.5451777,0.66398865,72.750916
0.9163028,0.78456753,0.39738137,0.29138833,0.384979,74.4236
0.54816717,0.98329026,0.53929615,0.5599408,0.33983254,75.83365
0.6119203,0.41154802,0.21663356,0.80457085,0.65616834,82.95716
0.9976855,0.003405869,0.30611312,0.789437,0.62897474,71.83071
0.6910905,0.77414036,0.98689884,0.354226,0.97969407,66.350914
0.08536351,0.45812994,0.27100438,0.9152021,0.23870713,73.237144
0.4871326,0.54028046,0.9362428,0.37886256,0.1016587,69.54239
0.5791681,0.05988294,0.39835954,0.7802284,0.5090824,74.63719
0.46141058,0.9950686,0.6260075,0.6591347,0.42541498,74.390076
0.9428506,0.6910586,0.56709975,0.87378,0.100491524,76.95328
0.29322326,0.84206706,0.11037004,0.65244555,0.08566761,75.36156
0.98481554,0.18785787,0.9925072,0.4953202,0.6976257,67.24042
0.049631357,0.71882975,0.25745022,0.39679146,0.31569207,71.26932
0.9658903,0.60245126,0.76193744,0.9828701,0.64708036,73.14386
0.33863246,0.1325993,0.97986984,0.076806426,0.12685895,64.704056
0.2540319,0.86482227,0.32507777,0.40074795,0.8631191,70.66105
0.23062938,0.5518327,0.7073102,0.77766687,0.87032974,69.53229
0.4195766,0.2295984,0.0036187768,0.7513561,0.48846835,77.06581
0.5932331,0.15188742,0.5085658,0.08030504,0.008023739,67.52477
0.88669735,0.26169008,0.09232825,0.27458566,0.7030293,72.42377
0.23316085,0.5667524,0.9904936,0.19953173,0.05757469,65.90936
0.11593211,0.04787284,0.3245064,0.5580225,0.74856627,69.290016
0.38659424,0.8069992,0.8513534,0.5489687,0.08081716,69.431625
0.23391765,0.10196924,0.13011336,0.23892033,0.30973846,68.94327
0.25062442,0.7357966,0.06699574,0.56111085,0.7743781,73.29439
0.6828694,0.8856958,0.5475366,0.20728481,0.5553246,71.04405
0.21113831,0.7406329,0.76170456,0.89654815,0.93064624,68.37697
0.07690877,0.7089569,0.47895193,0.51883936,0.71538407,70.207596
0.15355349,0.054036796,0.71271914,0.8657412,0.10483301,68.4309
0.6514499,0.6894891,0.19156557,0.77974457,0.18332553,86.44744
0.5572422,0.41880864,0.3924656,0.16379386,0.52105117,72.79797
0.7009139,0.44100863,0.31974512,0.41123146,0.73791194,76.906876
0.15659875,0.44354546,0.77477556,0.364201,0.5851937,68.97619
0.7337372,0.65024006,0.7469361,0.45803028,0.66421366,72.74902
0.85160655,0.6828078,0.8080514,0.4609065,0.41121173,72.621796
0.75696135,0.40123385,0.39153153,0.18322164,0.7957387,71.04413
0.36344832,0.37505376,0.57498556,0.93612623,0.17883497,74.4594
0.047238052,0.32962292,0.29886544,0.3752494,0.8598648,68.67026
0.6430587,0.016939878,0.26484042,0.08081949,0.702151,68.346375
0.18418086,0.27720577,0.45344847,0.33965057,0.26468503,70.296036
0.79774487,0.14620942,0.3717568,0.6271005,0.48020697,76.530174
0.9252319,0.77848935,0.60981566,0.52797955,0.8218061,72.49764
0.52305377,0.39241594,0.5379985,0.46455944,0.4764704,76.43874
0.030618727,0.17179579,0.119285405,0.32298732,0.42378557,68.68436
0.109624505,0.23024535,0.26130015,0.4382434,0.105351806,70.20953
0.7225215,0.8138387,0.5401631,0.063317716,0.1545201,70.16331
0.2906536,0.8928347,0.4743011,0.29995972,0.4128254,71.0
0.66063005,0.72083133,0.43406445,0.521353,0.9802542,73.08081
0.42199808,0.4797787,0.715762,0.978225,0.35667127,74.74814
0.11668205,0.396528,0.6786614,0.7446579,0.20748782,70.519485
0.72290856,0.90255666,0.95338786,0.8220605,0.20278567,69.84834
0.61087835,0.92129177,0.3764764,0.33197367,0.23742545,74.14205
0.9424392,0.114560604,0.03156984,0.3994527,0.3449793,73.09358
0.01614368,0.28352797,0.45387793,0.6095615,0.02385956,68.55455
0.87463397,0.06720966,0.5116779,0.8274374,0.63864285,72.95236
0.56526756,0.8465225,0.6144862,0.98418826,0.8808562,72.27382
0.73259073,0.22121012,0.5898868,0.077890694,0.8333186,67.50835
0.43124014,0.8124016,0.9575971,0.14846647,0.048682213,66.131516
0.211173,0.0046979785,0.44588715,0.9094518,0.6800178,69.683624
0.9582246,0.8220488,0.72322375,0.0050075054,0.22361523,67.344574
0.59332955,0.61022025,0.8990407,0.58080524,0.63322717,70.92438
0.30107844,0.41044807,0.92823786,0.12055349,0.9233874,65.57862
0.37284803,0.12565362,0.71694016,0.4153958,0.23650086,69.035355
0.3792858,0.19939762,0.51515514,0.7188983,0.92297596,70.53246
0.7094086,0.61557096,0.49024105,0.04324794,0.31989914,70.00358
0.09470016,0.68180645,0.55375135,0.48836762,0.2968201,70.80185
0.39937717,0.71835124,0.2191484,0.33712608,0.42578775,76.07475
0.7885839,0.6186412,0.62455696,0.49501747,0.9163139,72.47572
0.2514137,0.3968895,0.08943087,0.12796718,0.04046756,68.718506
0.4465984,0.6040217,0.9860917,0.98266536,0.8138668,68.42102
0.55717593,0.682373,0.21084428,0.31073952,0.25313342,76.48903
0.25652164,0.96979284,0.14348042,0.59794474,0.8635719,71.28992
0.40976202,0.64084,0.29620725,0.10656226,0.4403249,71.1839
0.21061563,0.55528176,0.5218804,0.98381704,0.29837567,74.201675
0.5723304,0.92139435,0.99198276,0.8868554,0.30889183,69.81093
0.45614988,0.52822465,0.6842393,0.3854059,0.20084566,72.160065
0.29840332,0.701058,0.9275123,0.07846272,0.28106374,66.34015
0.3705799,0.25827777,0.8696072,0.83759254,0.48620796,70.742714
0.4920035,0.14267093,0.7409862,0.30786806,0.6663155,68.97299
0.7742905,0.48968828,0.62084305,0.65147406,0.5686186,77.3739
0.90527976,0.9255078,0.008269489,0.6156201,0.16460347,76.78755
0.43714947,0.90251046,0.8864795,0.7638271,0.40200555,70.815186
0.2568426,0.03934294,0.87904775,0.15687811,0.9056667,64.09268
0.30071592,0.03800553,0.9790995,0.7229468,0.5131449,66.492226
0.28490978,0.26489854,0.28876472,0.041558623,0.878998,67.21539
0.08866912,0.38567668,0.15590364,0.33797592,0.15762693,70.69641
0.6579,0.53807104,0.856302,0.4637041,0.6204373,71.23198
0.103693426,0.96947396,0.8323211,0.4090039,0.21341872,67.20035
0.32365918,0.70416766,0.9398932,0.11536634,0.37275958,66.22252
0.40833324,0.5889483,0.76374966,0.6929698,0.9837167,69.04503
0.37433052,0.6921022,0.6519944,0.25446862,0.15187341,70.857895
0.8076216,0.25516677,0.47171414,0.57637197,0.6121392,76.165375
0.44247222,0.27851254,0.043355048,0.48344928,0.6044184,74.97539
0.7371171,0.9199002,0.75964844,0.30540943,0.1071682,69.24579
0.27377343,0.33430147,0.5109313,0.034095168,0.44946074,68.21511
0.86424667,0.40514058,0.9219569,0.9221502,0.9692761,67.773056
0.3115058,0.78729516,0.9877673,0.6773766,0.5374657,68.95203
0.73752624,0.61555326,0.19720101,0.45469666,0.5917617,80.51199
0.5302122,0.4159088,0.8736849,0.45431876,0.22126734,70.59004
0.77580655,0.86674875,0.42587227,0.3603952,0.91711295,70.961716
0.21670884,0.6037523,0.7036695,0.72770286,0.6621143,71.399666
0.76643133,0.02213043,0.26949096,0.9622642,0.9996151,69.82164
0.60343724,0.51362205,0.48447585,0.5008242,0.32586247,79.30432
0.07931608,0.8626303,0.79094315,0.8285771,0.97277594,66.47981
0.99457926,0.27343774,0.084353626,0.18215042,0.8168769,69.17482
0.30563468,0.50342536,0.34071332,0.04870075,0.029257834,68.43098
0.64811856,0.7842705,0.43492,0.7065225,0.9527024,74.53894
0.9240291,0.460549,0.7503934,0.9509736,0.7360428,72.73587
0.27557236,0.4713204,0.039159715,0.69472796,0.890337,73.02905
0.9006559,0.78058285,0.47465855,0.594979,0.2620287,78.71033
0.29875427,0.530377,0.945759,0.2447359,0.19453049,66.93999
0.5882268,0.8065467,0.35171908,0.49895614,0.08231306,77.04948
0.14790624,0.46758795,0.32002157,0.087471485,0.41229248,68.59116
0.7044576,0.09949523,0.013706803,0.92203975,0.78862584,73.557205
0.53413033,0.011540055,0.37985778,0.8940549,0.7204957,72.10417
0.08365095,0.76589644,0.99240535,0.37683207,0.22456348,66.32735
0.395782,0.88058704,0.94671774,0.004876554,0.5959047,65.451996
0.8716627,0.3020373,0.5851845,0.961894,0.9244484,71.35182
0.6278953,0.70309526,0.27357632,0.44044662,0.4732828,80.2814
0.2968719,0.4571609,0.37263113,0.31584966,0.12221199,72.26386
0.28120512,0.4884041,0.10003048,0.086301744,0.37350368,69.77117
0.97188723,0.8210134,0.9169568,0.03229189,0.8752482,65.01662
0.024439156,0.597937,0.84122086,0.6667296,0.8799042,67.11756
0.12748194,0.27473772,0.96243805,0.67573744,0.12283057,67.44496
0.58069307,0.07658881,0.44135922,0.21828228,0.86921966,68.81912
0.61677635,0.75764406,0.9914702,0.5389182,0.7224916,68.73891
0.20063376,0.2284286,0.35467923,0.23175514,0.88651544,67.88928
0.35324728,0.5321346,0.869598,0.6119835,0.382747,70.9774
0.040054083,0.043533802,0.0898388,0.50632906,0.14967406,67.88364
0.3561439,0.0014740825,0.23070228,0.21756953,0.7650657,68.297264
0.29846632,0.71294147,0.9492788,0.7173683,0.4635697,69.5309
0.9998936,0.98523265,0.19026619,0.9679244,0.6487115,75.359
0.30791527,0.83559024,0.3340125,0.31863016,0.43344206,73.24108
0.40020025,0.048670292,0.8970477,0.98549867,0.9551751,67.12776
0.14720023,0.9186128,0.5815865,0.13266057,0.7191033,66.635574
0.51358676,0.15057755,0.44536978,0.8026039,0.68478084,75.04915
0.39947265,0.03097421,0.52896565,0.20386612,0.52447116,68.339264
0.996623,0.6031106,0.0545879,0.91087425,0.46737355,82.134285
0.64318806,0.19572347,0.574116,0.00791043,0.67379993,68.128426
0.91997427,0.76860607,0.3709033,0.92175245,0.36795175,82.39076
0.11333078,0.20261359,0.4748162,0.32198536,0.35436952,69.112076
0.5089956,0.6521875,0.6380943,0.3778503,0.9371496,69.80345
0.5722883,0.31423265,0.747523,0.37729943,0.52859694,71.55365
0.8966361,0.94295156,0.6221217,0.50478995,0.6789958,72.50981
0.6276456,0.2833796,0.8843632,0.85351455,0.46810842,70.99092
0.28416014,0.6579569,0.7300746,0.6690188,0.91840047,69.60364
0.96609503,0.15382385,0.5276157,0.281901,0.43765646,70.5963
0.36922485,0.6615591,0.7908819,0.075793564,0.14785886,67.375084
0.6644123,0.8383454,0.33924794,0.28745914,0.1767022,74.22305
0.585394,0.57961845,0.70738494,0.70917934,0.53080654,76.26985
0.24979126,0.72849476,0.28544635,0.5597632,0.052809894,74.18036
0.5415267,0.6146062,0.047121823,0.22764868,0.32348126,74.32175
0.31628913,0.20445931,0.016902208,0.47639275,0.86395323,70.64026
0.29473257,0.8400687,0.9680775,0.11388433,0.99268305,64.23758
0.21132362,0.84892255,0.60466284,0.38203102,0.30287868,70.97656
0.20133519,0.5577767,0.579144,0.47432208,0.29945105,71.85595
0.5971337,0.5692801,0.635875,0.79731274,0.7334602,76.312195
0.05692929,0.10331309,0.9762365,0.5508218,0.44796765,65.50899
0.53955144,0.9469521,0.057120502,0.4553259,0.9312316,71.168304
0.43880892,0.8532269,0.38784057,0.84375525,0.055920243,76.23024
0.9166824,0.35181206,0.58913964,0.8812743,0.68228847,75.3693
0.6847034,0.049765706,0.54644716,0.864167,0.12766612,72.714264
0.5422523,0.051974893,0.7814843,0.3344167,0.50419027,68.60541
0.3167408,0.21500874,0.60293686,0.68727845,0.9447736,69.19487
0.7020814,0.24064118,0.19737816,0.029159248,0.548466,70.19423
0.6143534,0.27886766,0.5798903,0.68929267,0.4498015,76.538795
0.7454776,0.28773075,0.85550976,0.88828605,0.5139937,71.52464
0.56414914,0.2005282,0.07237744,0.0653317,0.85773855,68.39981
0.78805244,0.98325753,0.6796225,0.34123397,0.72176576,69.92537
0.18844885,0.015154779,0.62402385,0.7623546,0.6761752,69.13148
0.721687,0.15328312,0.7015891,0.25647712,0.6891775,68.42485
0.9190556,0.98983496,0.33370155,0.10318363,0.10651201,69.117645
0.4106971,0.16917211,0.7566682,0.3825845,0.90719324,67.21061
0.19885921,0.7773128,0.7438977,0.862563,0.58330244,71.35918
0.63506484,0.8395154,0.30620784,0.53081185,0.9613067,73.068375
0.6826538,0.75464326,0.7445422,0.4789709,0.242356,73.28755
0.9941085,0.65814066,0.26034892,0.8424678,0.7627102,78.436356
0.3886215,0.049663424,0.046872795,0.50287366,0.25919104,72.34412
0.8645167,0.8743026,0.97115874,0.9815048,0.24617267,70.00505
0.95606744,0.14961702,0.9055316,0.21918124,0.82942015,66.382164
0.571383,0.9889489,0.7494408,0.639707,0.37103993,72.95851
0.79827505,0.13764703,0.88827956,0.7857529,0.62429726,69.26222
0.9644102,0.45345622,0.13639688,0.2867918,0.44026935,75.04445
0.88502306,0.88498265,0.82374966,0.4579441,0.6191611,70.388725
0.61052763,0.7099528,0.6577542,0.82065296,0.7700774,75.044556
0.01838082,0.85781854,0.47172433,0.09621686,0.14381295,66.364975
0.71006924,0.18494684,0.4900515,0.28304762,0.7656908,70.43302
0.18325341,0.5131477,0.14857423,0.4813968,0.6415709,73.69116
0.07711297,0.014652371,0.74435294,0.64120543,0.26487905,66.89585
0.38014102,0.48767573,0.12267035,0.6741014,0.14750302,78.6871
0.59507877,0.63165015,0.97767913,0.5532052,0.20850283,69.79074
0.9810302,0.8922701,0.6065984,0.8214643,0.05324799,72.90925
0.0059728622,0.89641666,0.2688632,0.7642188,0.39831144,71.65233
0.51039517,0.70897716,0.8221221,0.7264991,0.07248324,71.40858
0.87860066,0.12864858,0.7051235,0.1391105,0.32360196,67.41341
0.55199796,0.43054694,0.39703947,0.2514218,0.82918876,71.60999
0.9478993,0.0010733008,0.008413374,0.5422917,0.058404624,70.519745
0.49559838,0.9130322,0.6017832,0.594206,0.4485364,75.10111
0.7115951,0.018628359,0.020586848,0.4601127,0.41364658,72.80149
0.13908935,0.72433114,0.46934658,0.76910037,0.582943,74.11484
0.5662755,0.67842066,0.9229704,0.31654876,0.7762631,67.75529
0.7100083,0.5857099,0.9660277,0.053601384,0.9339271,64.82184
0.91177416,0.62281305,0.9913659,0.9704435,0.41189194,70.0197
0.7752442,0.22823572,0.7957432,0.36806035,0.008047342,68.617355
0.11141378,0.52055526,0.16192788,0.31315172,0.4135738,71.039734
0.73884344,0.9894876,0.198959,0.98959094,0.7727268,75.9554
0.99793303,0.8750806,0.32352114,0.046488404,0.78577983,68.494156
0.38483787,0.16200262,0.18029559,0.2623403,0.7522128,69.45944
0.45574188,0.9116132,0.84303135,0.4017949,0.018528879,68.97771
0.43845147,0.38995367,0.6777306,0.6748894,0.50259936,74.64108
0.647914,0.34666586,0.858458,0.72336984,0.8914274,69.27237
0.18771172,0.29490238,0.49455267,0.29980516,0.04660672,68.72576
0.2641846,0.5299133,0.073354065,0.12516147,0.3622815,70.4563
0.7466814,0.86522007,0.7492222,0.90334535,0.77370954,71.95029
0.07478428,0.3536834,0.74925596,0.7863697,0.26247835,69.10611
0.8919351,0.7819445,0.6284227,0.39080596,0.6559974,72.71298
0.26147187,0.32091123,0.9227598,0.2587331,0.871049,65.5033
0.93017215,0.27598268,0.24659353,0.13862336,0.8323927,68.813156
0.8240558,0.12218934,0.28868985,0.3712499,0.5564708,73.88231
0.6691184,0.056636035,0.24497902,0.8191019,0.20443517,75.13626
0.90854454,0.35893303,0.79757243,0.67466086,0.0019946098,71.23787
0.34493637,0.8198129,0.6195298,0.5560334,0.04690224,71.95267
0.4745959,0.98532456,0.4365403,0.9687161,0.87791324,71.83359
0.5455959,0.969807,0.9442777,0.94914424,0.5864832,69.951004
0.82540816,0.816476,0.053474426,0.8535829,0.67030776,81.227585
0.24877799,0.40302682,0.92730534,0.029158294,0.9156325,64.50943
0.52749354,0.2621088,0.71905,0.24126273,0.716857,68.87473
0.53489125,0.26237285,0.39141297,0.68000257,0.4951753,79.36558
0.93740517,0.65585905,0.40383416,0.6650144,0.39275962,82.23305
0.6035549,0.35775518,0.2715937,0.5659007,0.25221688,81.183716
0.7889863,0.96057487,0.16050005,0.059210896,0.47685856,69.97925
0.19200093,0.85222393,0.22745913,0.58631754,0.066369295,73.32868
0.61090696,0.5103416,0.5603734,0.5248143,0.43875635,79.15846
0.85619855,0.9544228,0.78853977,0.044222116,0.24942541,67.15718
0.27514124,0.59952855,0.33993578,0.7129649,0.2931897,78.56676
0.6843509,0.23469609,0.08752972,0.26649982,0.28511226,73.11345
0.57163996,0.20828223,0.93215126,0.12592286,0.24355567,67.273605
0.22386849,0.521817,0.8078808,0.13860685,0.1785208,66.72772
0.5635572,0.80778956,0.9152212,0.7172335,0.66862124,70.27562
0.14691663,0.8869523,0.8432707,0.32130527,0.7224049,66.58876
0.35380536,0.88636947,0.1339745,0.95099336,0.8440762,73.48689
0.6651653,0.11725277,0.572534,0.05860722,0.26856333,68.04164
0.6779938,0.64855677,0.70938236,0.9108176,0.8266919,72.947655
0.088873625,0.42608106,0.93038756,0.26388758,0.3761701,66.410645
0.13550216,0.16534507,0.40971184,0.8731071,0.5827886,71.22676
0.21631336,0.87661463,0.38270998,0.27000588,0.8869364,69.28999
0.6209683,0.2076453,0.9403908,0.60190666,0.5062777,69.095474
0.38772315,0.18675137,0.4510846,0.61457425,0.6876202,73.11119
0.7990654,0.45808423,0.43239063,0.9144025,0.23884976,81.94713
0.14267683,0.5879275,0.35249,0.9538229,0.6846857,73.54335
0.7066583,0.027472854,0.83321464,0.7922245,0.7718986,68.65726
0.40294796,0.9471608,0.04961139,0.90714383,0.9344408,71.78537
0.52949035,0.09494972,0.7861042,0.29367483,0.35011113,67.91409
0.3746971,0.56153554,0.5089658,0.33117336,0.14023918,72.329834
0.7865793,0.46154237,0.046616614,0.93141216,0.35206223,85.329285
0.6126271,0.10100138,0.51413476,0.5669931,0.28241438,73.66793
0.7107475,0.55510575,0.82869667,0.53068054,0.7739569,70.73236
